,essay_index,text_id,cohesion,syntax,vocabulary,phraseology,grammar,conventions
2158,2492,B9733BDA883E,3.5,4.0,4.5,4.0,3.0,3.5
2159,1208,5DA3135B6664,3.0,2.5,2.5,2.5,2.0,2.0
2160,1395,6B850987631D,3.0,3.5,3.0,3.5,3.5,3.5
2161,1578,78B89BF70AE8,3.0,2.0,3.0,2.5,2.5,2.5
2162,1198,5CB186BF742C,4.0,3.5,3.5,3.5,3.0,3.5
2163,275,13FDCF58A955,3.5,3.5,3.0,3.0,3.5,3.0
2164,2854,CF45352F8424,3.0,3.5,3.5,3.5,2.5,2.5
2165,1152,591B7E3E2B40,3.0,3.0,3.0,3.5,3.5,3.0
2166,1206,5D7D1445A7CF,4.5,5.0,5.0,5.0,4.5,4.5
2167,2080,9C601D9FCB5F,3.5,3.0,3.5,3.0,2.5,3.0
2168,1104,55174E1DFC5B,3.5,3.0,4.5,4.0,3.5,3.0
2169,307,168958FC7315,3.0,3.0,3.0,3.0,4.0,4.0
2170,2818,CDAA99F49D42,2.5,3.0,2.5,2.5,2.5,3.5
2171,2059,9B3F1EFA8AAB,3.5,3.0,3.0,3.0,3.5,3.5
2172,872,42F8715D04A3,4.0,4.0,3.0,3.5,4.0,3.5
2173,3115,DC6EDCFCFBC2,4.0,3.0,3.5,3.5,3.5,3.0
2174,86,062AE7A344D3,2.0,2.5,3.0,3.0,2.0,2.5
2175,2826,CDE661A599F5,3.0,3.5,4.0,3.5,3.0,4.0
2176,3108,DC247D62DB3E,3.0,3.0,3.0,2.0,2.5,2.5
2177,2753,CA3EB3AA11FC,1.5,1.5,1.5,2.0,1.0,2.0
2178,3130,DCEE7FD21CFD,2.0,3.0,3.0,3.0,3.0,3.0
2179,3113,DC56EF65D59D,3.5,2.5,3.5,3.0,3.0,3.0
2180,2830,CE246FE2471F,3.5,3.0,3.5,3.5,2.5,2.5
2181,1435,6DFD772CFC64,3.0,3.5,3.0,3.0,2.5,3.0
2182,2610,C1B4AB227617,2.5,2.5,2.5,2.5,2.0,2.0
2183,209,0F8F499BAAB9,2.5,2.5,3.0,2.5,3.0,2.5
2184,3220,E18675E47293,4.0,4.0,4.0,4.0,4.0,4.5
2185,2787,CBFD5CD8BCD9,2.5,3.5,3.5,3.5,4.0,3.0
2186,1966,94ACF6006DB9,2.0,2.0,3.0,2.0,3.0,2.5
2187,2642,C3D8E8E8B942,4.0,4.0,3.5,3.5,4.5,3.5
2188,1987,9653A4188D80,3.0,3.5,3.0,3.0,4.0,3.5
2189,2171,A22BC15DDB95,3.0,3.0,3.0,3.5,3.5,4.0
2190,2782,CBE7994D8199,3.5,3.0,2.5,3.0,3.5,3.0
2191,931,4744A861D13F,4.0,4.0,3.5,3.5,4.0,3.5
2192,3646,F54386A8122B,3.5,3.5,3.5,3.0,3.5,3.0
2193,2146,A094036DE672,3.0,3.5,3.5,3.5,4.0,3.0
2194,2425,B41ED2C0C016,3.5,3.0,3.0,3.5,3.5,2.5
2195,130,0A1482CD6163,4.0,4.0,4.5,4.0,4.5,4.5
2196,1723,8295FC2CA419,4.5,4.5,4.5,4.5,5.0,4.5
2197,2071,9BAE37CAB3ED,4.0,3.0,4.0,3.0,3.0,3.0
2198,3455,ECA6E86705B6,3.0,3.0,3.0,3.5,2.5,3.0
2199,954,4906FE42D823,2.5,3.0,3.5,3.5,3.0,3.0
2200,555,2A7997AE8E72,2.5,3.0,3.0,3.5,3.5,3.5
2201,2418,B3AAF502DFFE,3.5,3.5,3.5,4.0,2.5,3.5
2202,1930,9152EA0F430B,2.5,3.5,3.0,3.0,3.0,2.5
2203,1536,761E2670197E,2.5,2.5,3.5,3.0,2.5,3.5
2204,2431,B4B2CB4AA07F,4.0,4.0,3.5,4.0,4.0,3.5
2205,201,0F3EC382C3CB,4.0,3.0,3.5,3.5,4.0,3.5
2206,2965,D4A38C52F57D,3.5,3.5,3.5,3.5,4.0,3.0
2207,2023,98C692B7B152,3.0,3.5,3.0,3.0,2.5,3.0
2208,368,1BEADE7B4160,2.0,2.0,2.0,2.0,2.0,2.5
2209,973,4A8E42EE9569,2.5,3.5,3.5,3.5,3.5,3.5
2210,3626,F49521C3494B,3.0,2.5,3.0,2.0,3.0,3.0
2211,1634,7C2650EEA2B6,4.5,4.5,4.5,4.0,4.0,4.5
2212,2435,B4CF5269C465,3.5,3.5,3.5,3.0,3.0,3.0
2213,816,3F20E4B1AA0D,2.5,3.0,2.5,3.0,2.5,2.5
2214,1954,9392E2E0AA1E,3.5,3.5,3.0,3.0,3.0,2.0
2215,1316,6515E6AFD11E,3.0,2.5,3.0,3.5,2.5,3.0
2216,3762,F9E1434B2151,3.0,4.0,3.5,3.0,4.0,3.0
2217,1905,8F6DFE02DF75,2.5,2.0,3.0,2.5,2.5,3.5
2218,256,12920189F7BB,4.0,4.0,3.5,4.0,4.0,4.0
2219,3678,F6886170FAA3,3.0,3.0,3.0,3.0,3.0,2.5
2220,3269,E33FFA17ED69,3.5,3.5,3.0,3.5,3.0,3.5
2221,3167,DED3BCBE5049,3.5,3.5,3.5,3.5,4.0,4.0
2222,1472,71F1B96A18BB,3.0,2.5,3.0,3.0,2.0,3.0
2223,1699,80E36876B2CB,3.5,4.0,4.0,3.0,4.0,4.0
2224,2217,A53DEC5A2DE8,3.5,3.0,3.0,2.5,3.0,3.5
2225,1605,7A66900A3812,2.5,2.0,2.5,2.5,2.0,2.5
2226,1329,65DBDD75CA50,3.5,2.5,3.5,2.5,2.0,3.0
2227,560,2ACDFF7FCAAA,2.5,2.5,2.0,2.5,2.0,2.5
2228,1877,8DA2034EC1C8,3.0,2.0,2.5,2.0,2.0,2.5
2229,373,1C31DA60C28D,2.0,2.0,2.5,2.0,2.0,2.0
2230,2957,D447CB3558A0,3.5,3.0,3.0,3.0,3.0,3.0
2231,2767,CAC6822F740C,3.5,3.0,3.5,3.5,3.0,3.5
2232,2839,CE98C42F51C2,2.5,2.5,2.5,2.5,2.5,3.0
2233,3002,D752DF2541DD,3.5,2.5,3.0,3.0,3.0,3.0
2234,3299,E4F813D54870,3.5,3.0,3.0,3.0,3.0,3.0
2235,1684,800FE9615C63,2.0,2.0,3.0,2.0,2.5,2.0
2236,1167,5A8CC59C2D7D,2.0,2.0,3.0,2.0,2.5,2.5
2237,2024,98CD7819C7EF,3.0,3.0,3.5,2.5,2.0,3.0
2238,1204,5D693DD9978D,3.0,2.5,3.0,2.5,2.5,3.0
2239,2916,D25868F1C5C3,2.5,2.5,2.5,2.5,2.5,3.0
2240,972,4A87CFC37238,3.0,3.0,3.5,3.5,3.5,4.0
2241,1155,597618D3F66C,4.0,3.5,3.5,3.5,3.0,3.5
2242,2036,99961D273689,3.5,3.5,3.5,3.0,3.0,3.5
2243,3857,FE1D0E5EA2EB,3.0,4.5,3.5,3.5,3.5,3.0
2244,1071,52105DDA12EB,2.0,2.0,2.5,2.5,2.0,3.0
2245,3012,D7C9E22CC216,4.0,3.5,3.5,4.0,4.0,3.5
2246,774,3BEF322748A1,3.5,3.5,3.0,3.0,2.5,3.5
2247,324,1767698C3969,3.0,3.5,3.5,3.5,3.5,3.5
2248,2251,A88FB1D1C8BD,2.5,3.0,3.5,3.5,3.0,3.0
2249,84,061D2BBACB45,4.0,3.0,4.0,3.5,3.0,3.5
2250,2681,C616CFDBCA6A,4.0,4.5,4.5,4.5,4.5,4.0
2251,2956,D43F9C906CD6,3.5,3.5,4.0,3.5,3.0,3.0
2252,1589,79484682B23E,4.0,3.5,3.5,3.5,4.0,4.0
2253,2659,C4A208FC02D2,3.5,3.0,3.0,3.5,2.0,3.5
2254,2446,B5AA232A7261,2.0,2.0,2.0,2.0,2.0,2.0
2255,1920,90978A2F8599,4.0,3.5,4.0,3.0,4.0,4.0
2256,91,06E81109FE92,2.0,2.0,3.0,2.5,2.0,3.0
2257,3154,DE54A8F9C29C,4.0,3.5,4.0,4.0,4.0,3.0
2258,430,20A2147B6DB8,3.0,3.0,3.0,3.0,2.5,3.0
2259,2827,CE11907D971D,3.0,2.5,3.0,3.0,2.5,2.5
2260,3191,E0553AEE109E,5.0,4.5,4.0,4.0,4.5,4.5
2261,2339,ADDFE045FED1,3.5,4.0,3.5,4.0,3.5,3.5
2262,2105,9E21506EADC7,2.0,2.0,2.5,3.0,3.0,2.0
2263,1345,67D58F9FA53C,2.0,2.5,3.0,3.0,3.0,2.5
2264,257,12CA89146E91,2.0,2.5,2.5,2.5,2.5,2.5
2265,888,447221C3FA00,3.0,2.5,3.0,2.5,2.0,2.5
2266,3855,FDFB04ED3388,4.0,3.0,4.0,3.5,3.5,3.0
2267,1466,7138786DA45C,3.0,3.5,4.0,3.0,3.0,3.5
2268,3114,DC5DAF538DF2,4.0,4.0,4.5,4.0,4.0,4.5
2269,1641,7CB712FD1253,4.0,3.5,4.0,3.5,3.5,3.0
2270,388,1D82FAFE677B,2.0,3.0,2.5,2.0,3.0,2.5
2271,2383,B0DFC5E93591,2.0,2.0,2.0,2.0,2.0,2.5
2272,273,13D960FD28CD,3.5,3.5,3.5,3.0,3.5,4.0
2273,756,3A38B9DD6723,3.0,3.5,3.5,3.5,3.0,3.5
2274,3560,F1620489BEB3,3.0,3.5,4.0,3.0,3.5,4.0
2275,3622,F45967CEFA55,4.0,3.0,4.0,3.5,3.0,3.0
2276,1925,90EBF38FCFBA,3.0,3.0,3.5,3.0,3.5,3.5
2277,3125,DCDED7261D03,4.0,3.5,3.5,3.5,3.5,4.0
2278,1956,93BAA0D48EF3,2.5,2.5,2.5,2.0,2.0,2.5
2279,3844,FD7B0090CFE0,3.0,3.5,3.0,3.0,3.5,4.0
2280,2176,A28E9B475935,4.0,3.5,3.0,3.0,3.5,3.5
2281,802,3E4B70F8555C,3.5,3.0,3.0,2.5,3.5,3.5
2282,2076,9C1B60E737FB,3.5,3.5,3.5,3.0,3.5,3.5
2283,1207,5D843D1CD37D,2.0,3.0,3.0,3.0,2.5,3.0
2284,2930,D30614F0911F,3.5,3.0,3.5,4.0,3.0,3.5
2285,3531,F0524CAE23DC,2.5,2.0,3.0,3.0,2.0,2.0
2286,2558,BE2532E0867B,3.5,3.5,4.0,3.5,3.5,4.0
2287,2723,C865637A034A,2.0,3.0,3.0,3.5,3.5,3.5
2288,151,0B72A4344B3E,3.5,3.5,3.0,3.5,2.5,3.0
2289,2292,AB37B00A93F1,2.5,2.5,2.5,2.5,2.5,2.0
2290,714,36F66596E3B7,2.0,2.0,3.0,2.0,2.5,2.5
2291,2591,C01AC1CDDD65,3.0,2.5,3.0,3.0,3.0,2.5
2292,544,29905A8482BC,3.0,4.0,3.5,3.5,3.0,3.0
2293,639,30FE0B8168BE,3.5,3.5,3.5,3.0,3.5,3.5
2294,2745,C9E127E1B4E2,2.5,3.0,2.5,2.5,2.5,2.5
2295,3337,E733508EEB84,3.0,3.5,3.5,2.5,3.0,3.0
2296,3360,E83134C87EFA,3.0,3.0,3.5,4.0,3.0,3.5
2297,423,2010889A6522,3.5,3.5,3.0,3.0,3.0,2.5
2298,2958,D4490C9F73B9,3.0,3.0,4.0,3.0,3.0,3.0
2299,3219,E17E9E75ECEB,3.0,3.0,4.0,3.5,3.5,3.0
2300,659,33113B7D1125,2.5,2.5,3.0,3.5,2.5,2.5
2301,797,3DE204C5895E,3.5,3.5,3.5,3.5,3.0,4.0
2302,3876,FE8BA4043788,2.5,2.5,3.0,2.5,3.0,3.0
2303,3249,E263EB3FBC22,3.5,3.0,3.0,3.0,4.0,3.0
2304,2008,97C6E22BA8EE,3.0,2.5,3.0,3.0,3.0,3.0
2305,99,0781753B768E,2.0,2.5,2.5,3.0,2.0,2.5
2306,2898,D1A0AFC80A9A,3.5,3.5,3.5,3.5,3.5,3.5
2307,2496,B9B71CEE162B,4.0,4.5,4.5,4.5,4.5,4.0
2308,3503,EF2E939F92B2,3.0,3.0,3.5,3.0,3.0,2.5
2309,1871,8D02AC12DD48,2.0,2.0,3.0,2.5,3.0,2.5
2310,2046,9A36D8AB4818,4.0,4.5,4.0,4.0,5.0,4.5
2311,3781,FA5BCD4CBF5A,3.0,3.0,3.5,3.0,2.5,3.0
2312,755,3A2DBB1E0556,3.0,3.0,3.0,2.5,2.5,3.5
2313,976,4ABC0ED00F91,3.5,4.0,3.0,3.5,4.0,3.5
2314,2163,A1BFCDA12FB1,3.0,3.5,3.5,3.5,3.5,3.0
2315,1940,92B418CEA06E,3.5,3.0,3.5,3.5,3.5,3.5
2316,2825,CDDFBBACC7B6,4.0,3.0,3.0,3.5,3.0,3.0
2317,2120,9EBA120196BC,3.0,2.5,3.0,3.0,4.0,3.5
2318,2893,D16B3304A010,4.0,3.5,3.0,3.5,4.0,4.0
2319,537,292E635496C4,2.5,2.5,3.0,2.5,2.5,2.5
2320,1701,80F044EBC71B,3.0,3.5,3.5,3.5,4.0,3.0
2321,2897,D190133EDD2B,3.0,3.0,2.5,2.5,2.0,2.5
2322,3672,F628F0D46CCC,3.0,3.5,3.0,3.0,3.0,3.5
2323,2222,A5B9C9F26FD6,3.0,3.5,3.5,3.5,4.0,3.5
2324,2135,9FA90B94782E,3.5,3.5,4.0,3.0,2.5,3.5
2325,2599,C0C29B07C7C0,3.5,3.5,4.0,4.0,4.0,4.0
2326,3558,F1596AB60E72,3.0,3.5,4.0,3.5,3.0,3.0
2327,705,363295DC545F,2.5,3.0,3.0,2.5,2.5,3.5
2328,2362,AF96A2176FB7,3.0,3.5,3.5,4.0,4.0,4.0
2329,3468,ED4CAEB0D7A3,2.0,2.5,3.0,3.0,2.5,2.5
2330,2648,C40BB9E0BC6C,2.5,2.5,2.5,2.0,2.0,2.5
2331,3544,F0EA44C34C13,2.5,3.5,3.0,2.5,2.5,3.0
2332,3142,DDB673D3627D,3.5,3.0,3.0,2.5,2.0,3.0
2333,2647,C4086056BD37,2.5,2.0,2.0,2.0,2.0,2.0
2334,1828,89ADE1CC1BEC,4.5,4.0,3.5,4.0,3.0,4.0
2335,1778,869CC4EDD3B5,3.0,2.5,3.0,2.5,2.0,3.0
2336,277,144671E445D0,2.5,3.0,3.0,2.0,2.5,2.5
2337,3795,FAC3F8F91C6F,3.5,3.0,3.5,3.0,3.0,3.5
2338,1033,4EECC9B3CF7F,4.0,4.0,4.0,3.0,4.0,4.0
2339,3431,EB67209E0468,3.5,3.5,4.0,3.5,3.0,3.5
2340,1731,830E5FA9FC72,3.0,3.5,4.0,3.5,3.0,3.5
2341,763,3AFA78FFFC15,2.5,2.0,3.0,2.0,2.5,3.0
2342,835,4032ED0063E4,3.0,3.0,3.0,3.0,4.0,3.0
2343,3264,E2FC7B4466C5,3.5,3.0,3.0,3.0,3.5,3.5
2344,1653,7D98C85F9223,3.0,4.0,3.5,3.5,3.5,3.0
2345,2607,C194E48A8236,3.5,3.0,3.5,3.0,3.0,3.0
2346,2732,C8F035B467A7,3.0,3.5,3.5,3.0,3.5,3.5
